"","Edad","Salario","Genero"
"37233",43,6137,"Mujer"
"37234",29,5740,"Mujer"
"37235",37,6137,"Mujer"
"37236",52,23652,"Mujer"
"37237",55,23652,"Mujer"
"37238",25,5740,"Mujer"
"37239",29,5740,"Mujer"
"37240",37,6137,"Mujer"
"37241",17,4090,"Mujer"
"37242",33,NA,"Mujer"
"37243",15,4090,"Mujer"
"37244",38,6137,"Mujer"
"37245",63,17806,"Mujer"
"37246",25,5740,"Mujer"
"37247",44,6137,"Mujer"
"37248",64,NA,"Mujer"
"37249",25,5740,"Mujer"
"37250",53,23652,"Mujer"
"37251",15,4090,"Mujer"
"37252",26,5740,"Mujer"
"37253",18,4090,"Mujer"
"37254",39,6137,"Mujer"
"37255",22,4090,"Mujer"
"37256",29,5740,"Mujer"
"37257",57,23652,"Mujer"
"37258",44,6137,"Mujer"
"37259",54,23652,"Mujer"
"37260",46,24988,"Mujer"
"37261",58,23652,"Mujer"
"37262",49,24988,"Mujer"
"37263",35,6137,"Mujer"
"37264",45,24988,"Mujer"
"37265",50,23652,"Mujer"
"37266",41,6137,"Mujer"
"37267",58,NA,"Mujer"
"37268",22,4090,"Mujer"
"37269",37,6137,"Mujer"
"37270",37,6137,"Mujer"
"37271",56,23652,"Mujer"
"37272",47,24988,"Mujer"
"37273",27,5740,"Mujer"
"37274",53,23652,"Mujer"
"37275",49,24988,"Mujer"
"37276",30,5740,"Mujer"
"37277",26,5740,"Mujer"
"37278",45,24988,"Mujer"
"37279",19,NA,"Mujer"
"37280",64,17806,"Mujer"
"37281",54,23652,"Mujer"
"37282",58,23652,"Mujer"
"37283",39,6137,"Mujer"
"37284",35,6137,"Mujer"
"37285",17,4090,"Mujer"
"37286",62,17806,"Mujer"
"37287",24,NA,"Mujer"
"37288",37,6137,"Mujer"
"37289",31,5740,"Mujer"
"37290",56,23652,"Mujer"
"37291",49,24988,"Mujer"
"37292",39,6137,"Mujer"
"37293",16,4090,"Mujer"
"37294",41,6137,"Mujer"
"37295",60,17806,"Mujer"
"37296",23,4090,"Mujer"
"37297",63,17806,"Mujer"
"37298",18,4090,"Mujer"
"37299",40,6137,"Mujer"
"37300",46,24988,"Mujer"
"37301",43,6137,"Mujer"
"37302",36,6137,"Mujer"
"37303",61,17806,"Mujer"
"37304",27,NA,"Mujer"
"37305",37,6137,"Mujer"
"37306",45,24988,"Mujer"
"37307",55,23652,"Mujer"
"37308",50,23652,"Mujer"
"37309",54,23652,"Mujer"
"37310",45,24988,"Mujer"
"37311",29,5740,"Mujer"
"37312",28,5740,"Mujer"
"37313",49,24988,"Mujer"
"37314",38,6137,"Mujer"
"37315",44,6137,"Mujer"
"37316",44,6137,"Mujer"
"37317",41,6137,"Mujer"
"37318",63,17806,"Mujer"
"37319",54,23652,"Mujer"
"37320",28,5740,"Mujer"
"37321",59,23652,"Mujer"
"37322",61,17806,"Mujer"
"37323",25,5740,"Mujer"
"37324",61,17806,"Mujer"
"37325",58,23652,"Mujer"
"37326",40,6137,"Mujer"
"37327",35,6137,"Mujer"
"37328",23,4090,"Mujer"
"37329",61,17806,"Mujer"
"37330",15,4090,"Mujer"
"37331",58,23652,"Mujer"
"37332",20,4090,"Mujer"
"37333",15,4090,"Mujer"
"37334",36,6137,"Mujer"
"37335",27,5740,"Mujer"
"37336",52,23652,"Mujer"
"37337",63,17806,"Mujer"
"37338",59,23652,"Mujer"
"37339",55,23652,"Mujer"
"37340",54,23652,"Mujer"
"37341",45,NA,"Mujer"
"37342",29,5740,"Mujer"
"37343",64,17806,"Mujer"
"37344",16,4090,"Mujer"
"37345",45,24988,"Mujer"
"37346",40,6137,"Mujer"
"37347",16,4090,"Mujer"
"37348",25,5740,"Mujer"
"37349",47,24988,"Mujer"
"37350",32,5740,"Mujer"
"37351",35,6137,"Mujer"
"37352",45,24988,"Mujer"
"37353",40,6137,"Mujer"
"37354",44,6137,"Mujer"
"37355",53,23652,"Mujer"
"37356",35,6137,"Mujer"
"37357",63,17806,"Mujer"
"37358",30,5740,"Mujer"
"37359",21,4090,"Mujer"
"37360",36,6137,"Mujer"
"37361",21,4090,"Mujer"
"37362",16,4090,"Mujer"
"37363",51,23652,"Mujer"
"37364",28,5740,"Mujer"
"37365",22,4090,"Mujer"
"37366",43,6137,"Mujer"
"37367",58,23652,"Mujer"
"37368",21,4090,"Mujer"
"37369",52,23652,"Mujer"
"37370",59,23652,"Mujer"
"37371",36,6137,"Mujer"
"37372",58,23652,"Mujer"
"37373",31,5740,"Mujer"
"37374",30,5740,"Mujer"
"37375",47,24988,"Mujer"
"37376",53,23652,"Mujer"
"37377",49,24988,"Mujer"
"37378",52,23652,"Mujer"
"37379",46,24988,"Mujer"
"37380",17,4090,"Mujer"
"37381",17,4090,"Mujer"
"37382",22,4090,"Mujer"
"37383",60,17806,"Mujer"
"37384",45,24988,"Mujer"
"37385",23,4090,"Mujer"
"37386",19,4090,"Mujer"
"37387",42,6137,"Mujer"
"37388",29,5740,"Mujer"
"37389",63,NA,"Mujer"
"37390",41,6137,"Mujer"
"37391",56,23652,"Mujer"
"37392",45,24988,"Mujer"
"37393",54,23652,"Mujer"
"37394",32,5740,"Mujer"
"37395",52,23652,"Mujer"
"37396",63,17806,"Mujer"
"37397",18,4090,"Mujer"
"37398",35,6137,"Mujer"
"37399",61,17806,"Mujer"
"37400",56,23652,"Mujer"
"37401",37,6137,"Mujer"
"37402",59,23652,"Mujer"
"37403",36,6137,"Mujer"
"37404",15,4090,"Mujer"
"37405",39,6137,"Mujer"
"37406",55,23652,"Mujer"
"37407",42,6137,"Mujer"
"37408",51,23652,"Mujer"
"37409",25,5740,"Mujer"
"37410",36,6137,"Mujer"
"37411",39,6137,"Mujer"
"37412",35,6137,"Mujer"
"37413",50,23652,"Mujer"
"37414",34,5740,"Mujer"
"37415",30,5740,"Mujer"
"37416",42,6137,"Mujer"
"37417",43,6137,"Mujer"
"37418",64,17806,"Mujer"
"37419",40,6137,"Mujer"
"37420",54,23652,"Mujer"
"37421",16,4090,"Mujer"
"37422",63,17806,"Mujer"
"37423",24,4090,"Mujer"
"37424",27,5740,"Mujer"
"37425",29,5740,"Mujer"
"37426",23,4090,"Mujer"
"37427",41,6137,"Mujer"
"37428",22,4090,"Mujer"
"37429",20,4090,"Mujer"
"37430",50,23652,"Mujer"
"37431",64,17806,"Mujer"
"37432",38,6137,"Mujer"
"37433",17,4090,"Mujer"
"37434",40,6137,"Mujer"
"37435",50,23652,"Mujer"
"37436",35,6137,"Mujer"
"37437",27,5740,"Mujer"
"37438",25,5740,"Mujer"
"37439",22,4090,"Mujer"
"37440",60,17806,"Mujer"
"37441",60,17806,"Mujer"
"37442",62,17806,"Mujer"
"37443",28,5740,"Mujer"
"37444",47,24988,"Mujer"
"37445",16,4090,"Mujer"
"37446",15,4090,"Mujer"
"37447",25,5740,"Mujer"
"37448",20,4090,"Mujer"
"37449",46,24988,"Mujer"
"37450",29,5740,"Mujer"
"37451",26,5740,"Mujer"
"37452",51,23652,"Mujer"
"37453",43,6137,"Mujer"
"37454",58,23652,"Mujer"
"37455",36,6137,"Mujer"
"37456",60,17806,"Mujer"
"37457",28,5740,"Mujer"
"37458",33,NA,"Mujer"
"37459",19,4090,"Mujer"
"37460",49,24988,"Mujer"
"37461",39,6137,"Mujer"
"37462",64,17806,"Mujer"
"37463",52,23652,"Mujer"
"37464",23,4090,"Mujer"
"37465",21,4090,"Mujer"
"37466",32,5740,"Mujer"
"37467",16,4090,"Mujer"
"37468",24,4090,"Mujer"
"37469",58,23652,"Mujer"
"37470",16,4090,"Mujer"
"37471",59,23652,"Mujer"
"37472",22,4090,"Mujer"
"37473",21,4090,"Mujer"
"37474",49,24988,"Mujer"
"37475",37,6137,"Mujer"
"37476",22,4090,"Mujer"
"37477",35,6137,"Mujer"
"37478",47,24988,"Mujer"
"37479",61,NA,"Mujer"
"37480",15,4090,"Mujer"
"37481",26,5740,"Mujer"
"37482",25,5740,"Mujer"
"37483",62,17806,"Mujer"
"37484",44,6137,"Mujer"
"37485",18,4090,"Mujer"
"37486",48,24988,"Mujer"
"37487",37,6137,"Mujer"
"37488",46,24988,"Mujer"
"37489",17,4090,"Mujer"
"37490",42,6137,"Mujer"
"37491",18,4090,"Mujer"
"37492",64,17806,"Mujer"
"37493",26,5740,"Mujer"
"37494",38,6137,"Mujer"
"37495",47,24988,"Mujer"
"37496",17,4090,"Mujer"
"37497",18,4090,"Mujer"
"37498",44,6137,"Mujer"
"37499",20,4090,"Mujer"
"37500",63,17806,"Mujer"
"37501",44,6137,"Mujer"
"37502",22,4090,"Mujer"
"37503",32,5740,"Mujer"
"37504",30,5740,"Mujer"
"37505",20,4090,"Mujer"
"37506",38,6137,"Mujer"
"37507",42,6137,"Mujer"
"37508",46,24988,"Mujer"
"37509",39,NA,"Mujer"
"37510",42,6137,"Mujer"
"37511",35,6137,"Mujer"
"37512",22,4090,"Mujer"
"37513",50,23652,"Mujer"
"37514",23,4090,"Mujer"
"37515",54,23652,"Mujer"
"37516",35,6137,"Mujer"
"37517",15,4090,"Mujer"
"37518",18,4090,"Mujer"
"37519",24,4090,"Mujer"
"37520",40,6137,"Mujer"
"37521",54,23652,"Mujer"
"37522",17,4090,"Mujer"
"37523",58,23652,"Mujer"
"37524",23,NA,"Mujer"
"37525",46,24988,"Mujer"
"37526",17,4090,"Mujer"
"37527",18,4090,"Mujer"
"37528",20,4090,"Mujer"
"37529",23,4090,"Mujer"
"37530",40,6137,"Mujer"
"37531",16,4090,"Mujer"
"37532",16,4090,"Mujer"
"37533",64,17806,"Mujer"
"37534",35,6137,"Mujer"
"37535",36,6137,"Mujer"
"37536",17,4090,"Mujer"
"37537",49,24988,"Mujer"
"37538",64,17806,"Mujer"
"37539",52,23652,"Mujer"
"37540",47,24988,"Mujer"
"37541",29,5740,"Mujer"
"37542",25,5740,"Mujer"
"37543",24,4090,"Mujer"
"37544",50,23652,"Mujer"
"37545",28,5740,"Mujer"
"37546",16,4090,"Mujer"
"37547",59,23652,"Mujer"
"37548",62,17806,"Mujer"
"37549",58,23652,"Mujer"
"37550",51,23652,"Mujer"
"37551",43,6137,"Mujer"
"37552",49,24988,"Mujer"
"37553",34,5740,"Mujer"
"37554",35,6137,"Mujer"
"37555",48,24988,"Mujer"
"37556",63,17806,"Mujer"
"37557",57,23652,"Mujer"
"37558",47,24988,"Mujer"
"37559",33,NA,"Mujer"
"37560",22,4090,"Mujer"
"37561",45,24988,"Mujer"
"37562",25,5740,"Mujer"
"37563",22,4090,"Mujer"
"37564",39,6137,"Mujer"
"37565",63,17806,"Mujer"
"37566",34,5740,"Mujer"
"37567",52,23652,"Mujer"
"37568",21,4090,"Mujer"
"37569",27,5740,"Mujer"
"37570",53,23652,"Mujer"
"37571",57,23652,"Mujer"
"37572",24,4090,"Mujer"
"37573",22,4090,"Mujer"
"37574",56,NA,"Mujer"
"37575",57,23652,"Mujer"
"37576",34,5740,"Mujer"
"37577",31,5740,"Mujer"
"37578",25,NA,"Mujer"
"37579",30,5740,"Mujer"
"37580",51,23652,"Mujer"
"37581",56,23652,"Mujer"
"37582",46,24988,"Mujer"
"37583",40,6137,"Mujer"
"37584",51,23652,"Mujer"
"37585",23,4090,"Mujer"
"37586",49,24988,"Mujer"
"37587",17,4090,"Mujer"
"37588",45,24988,"Mujer"
"37589",56,23652,"Mujer"
"37590",21,4090,"Mujer"
"37591",16,4090,"Mujer"
"37592",39,6137,"Mujer"
"37593",54,23652,"Mujer"
"37594",26,5740,"Mujer"
"37595",44,6137,"Mujer"
"37596",44,6137,"Mujer"
"37597",43,6137,"Mujer"
"37598",55,23652,"Mujer"
"37599",25,5740,"Mujer"
"37600",37,6137,"Mujer"
"37601",31,5740,"Mujer"
"37602",27,5740,"Mujer"
"37603",47,24988,"Mujer"
"37604",15,4090,"Mujer"
"37605",54,23652,"Mujer"
"37606",27,5740,"Mujer"
"37607",52,23652,"Mujer"
"37608",17,4090,"Mujer"
"37609",30,5740,"Mujer"
"37610",56,23652,"Mujer"
"37611",21,4090,"Mujer"
"37612",17,4090,"Mujer"
"37613",28,5740,"Mujer"
"37614",30,5740,"Mujer"
"37615",18,4090,"Mujer"
"37616",45,24988,"Mujer"
"37617",27,5740,"Mujer"
"37618",41,6137,"Mujer"
"37619",15,4090,"Mujer"
"37620",39,6137,"Mujer"
"37621",51,23652,"Mujer"
"37622",64,17806,"Mujer"
"37623",58,23652,"Mujer"
"37624",25,5740,"Mujer"
"37625",23,4090,"Mujer"
"37626",21,4090,"Mujer"
"37627",28,5740,"Mujer"
"37628",44,6137,"Mujer"
"37629",38,6137,"Mujer"
"37630",17,4090,"Mujer"
"37631",62,17806,"Mujer"
"37632",53,23652,"Mujer"
"37633",41,6137,"Mujer"
"37634",15,4090,"Mujer"
"37635",52,23652,"Mujer"
"37636",40,6137,"Mujer"
"37637",20,4090,"Mujer"
"37638",56,23652,"Mujer"
"37639",26,5740,"Mujer"
"37640",52,23652,"Mujer"
"37641",60,17806,"Mujer"
"37642",49,24988,"Mujer"
"37643",24,4090,"Mujer"
"37644",23,4090,"Mujer"
"37645",37,6137,"Mujer"
"37646",44,6137,"Mujer"
"37647",36,6137,"Mujer"
"37648",61,17806,"Mujer"
"37649",23,4090,"Mujer"
"37650",33,5740,"Mujer"
"37651",22,4090,"Mujer"
"37652",18,4090,"Mujer"
"37653",19,4090,"Mujer"
"37654",33,5740,"Mujer"
"37655",60,NA,"Mujer"
"37656",32,5740,"Mujer"
"37657",43,6137,"Mujer"
"37658",33,5740,"Mujer"
"37659",20,4090,"Mujer"
"37660",19,4090,"Mujer"
"37661",57,23652,"Mujer"
"37662",19,4090,"Mujer"
"37663",22,4090,"Mujer"
"37664",41,6137,"Mujer"
"37665",51,23652,"Mujer"
"37666",57,23652,"Mujer"
"37667",59,23652,"Mujer"
"37668",52,23652,"Mujer"
"37669",51,23652,"Mujer"
"37670",32,5740,"Mujer"
"37671",40,6137,"Mujer"
"37672",56,23652,"Mujer"
"37673",30,5740,"Mujer"
"37674",36,6137,"Mujer"
"37675",60,17806,"Mujer"
"37676",37,6137,"Mujer"
"37677",61,17806,"Mujer"
"37678",17,4090,"Mujer"
"37679",17,4090,"Mujer"
"37680",26,5740,"Mujer"
"37681",37,6137,"Mujer"
"37682",61,17806,"Mujer"
"37683",25,5740,"Mujer"
"37684",56,23652,"Mujer"
"37685",61,17806,"Mujer"
"37686",64,17806,"Mujer"
"37687",60,17806,"Mujer"
"37688",43,6137,"Mujer"
"37689",20,4090,"Mujer"
"37690",60,17806,"Mujer"
"37691",30,5740,"Mujer"
"37692",48,24988,"Mujer"
"37693",51,23652,"Mujer"
"37694",25,5740,"Mujer"
"37695",25,5740,"Mujer"
"37696",39,6137,"Mujer"
"37697",33,5740,"Mujer"
"37698",46,24988,"Mujer"
"37699",64,NA,"Mujer"
"37700",22,4090,"Mujer"
"37701",26,5740,"Mujer"
"37702",55,23652,"Mujer"
"37703",49,24988,"Mujer"
"37704",20,4090,"Mujer"
"37705",35,NA,"Mujer"
"37706",40,6137,"Mujer"
"37707",15,NA,"Mujer"
"37708",31,NA,"Mujer"
"37709",49,24988,"Mujer"
"37710",41,6137,"Mujer"
"37711",64,17806,"Mujer"
"37712",64,17806,"Mujer"
"37713",16,4090,"Mujer"
"37714",50,23652,"Mujer"
"37715",15,4090,"Mujer"
"37716",24,4090,"Mujer"
"37717",45,24988,"Mujer"
"37718",51,23652,"Mujer"
"37719",19,4090,"Mujer"
"37720",55,23652,"Mujer"
"37721",60,17806,"Mujer"
"37722",27,5740,"Mujer"
"37723",59,23652,"Mujer"
"37724",38,6137,"Mujer"
"37725",41,6137,"Mujer"
"37726",15,4090,"Mujer"
"37727",63,17806,"Mujer"
"37728",34,5740,"Mujer"
"37729",22,4090,"Mujer"
"37730",17,4090,"Mujer"
"37731",63,17806,"Mujer"
"37732",46,24988,"Mujer"
"37733",58,23652,"Mujer"
"37734",39,6137,"Mujer"
"37735",39,6137,"Mujer"
"37736",64,17806,"Mujer"
"37737",28,5740,"Mujer"
"37738",57,23652,"Mujer"
"37739",41,6137,"Mujer"
"37740",62,17806,"Mujer"
"37741",46,24988,"Mujer"
"37742",41,6137,"Mujer"
"37743",18,4090,"Mujer"
"37744",64,17806,"Mujer"
"37745",53,23652,"Mujer"
"37746",25,5740,"Mujer"
"37747",62,17806,"Mujer"
"37748",62,17806,"Mujer"
"37749",17,4090,"Mujer"
"37750",39,6137,"Mujer"
"37751",38,6137,"Mujer"
"37752",23,4090,"Mujer"
"37753",22,4090,"Mujer"
"37754",53,23652,"Mujer"
"37755",45,NA,"Mujer"
"37756",31,5740,"Mujer"
"37757",57,23652,"Mujer"
"37758",45,24988,"Mujer"
"37759",18,4090,"Mujer"
"37760",18,4090,"Mujer"
"37761",51,23652,"Mujer"
"37762",22,4090,"Mujer"
"37763",56,23652,"Mujer"
"37764",63,17806,"Mujer"
"37765",20,4090,"Mujer"
"37766",23,4090,"Mujer"
"37767",56,23652,"Mujer"
"37768",22,4090,"Mujer"
"37769",46,24988,"Mujer"
"37770",29,5740,"Mujer"
"37771",32,5740,"Mujer"
"37772",37,6137,"Mujer"
"37773",19,4090,"Mujer"
"37774",64,17806,"Mujer"
"37775",41,6137,"Mujer"
"37776",47,24988,"Mujer"
"37777",16,4090,"Mujer"
"37778",56,23652,"Mujer"
"37779",52,23652,"Mujer"
"37780",42,6137,"Mujer"
"37781",38,6137,"Mujer"
"37782",35,6137,"Mujer"
"37783",45,24988,"Mujer"
"37784",25,5740,"Mujer"
"37785",64,17806,"Mujer"
"37786",42,6137,"Mujer"
"37787",62,17806,"Mujer"
"37788",54,23652,"Mujer"
"37789",18,4090,"Mujer"
"37790",57,NA,"Mujer"
"37791",56,23652,"Mujer"
"37792",30,5740,"Mujer"
"37793",26,5740,"Mujer"
"37794",36,6137,"Mujer"
"37795",49,24988,"Mujer"
"37796",57,23652,"Mujer"
"37797",30,5740,"Mujer"
"37798",38,6137,"Mujer"
"37799",49,24988,"Mujer"
"37800",42,6137,"Mujer"
"37801",56,23652,"Mujer"
"37802",43,6137,"Mujer"
"37803",35,6137,"Mujer"
"37804",62,17806,"Mujer"
"37805",39,6137,"Mujer"
"37806",53,23652,"Mujer"
"37807",45,24988,"Mujer"
"37808",29,5740,"Mujer"
"37809",61,17806,"Mujer"
"37810",56,23652,"Mujer"
"37811",49,24988,"Mujer"
"37812",52,23652,"Mujer"
"37813",64,17806,"Mujer"
"37814",36,6137,"Mujer"
"37815",19,4090,"Mujer"
"37816",62,17806,"Mujer"
"37817",27,5740,"Mujer"
"37818",46,24988,"Mujer"
"37819",17,4090,"Mujer"
"37820",29,5740,"Mujer"
"37821",41,6137,"Mujer"
"37822",41,6137,"Mujer"
"37823",44,6137,"Mujer"
"37824",20,4090,"Mujer"
"37825",39,6137,"Mujer"
"37826",42,6137,"Mujer"
"37827",36,NA,"Mujer"
"37828",18,4090,"Mujer"
"37829",29,5740,"Mujer"
"37830",40,6137,"Mujer"
"37831",32,5740,"Mujer"
"37832",23,4090,"Mujer"
"37833",18,4090,"Mujer"
"37834",62,17806,"Mujer"
"37835",64,17806,"Mujer"
"37836",19,4090,"Mujer"
"37837",59,23652,"Mujer"
"37838",20,4090,"Mujer"
"37839",26,5740,"Mujer"
"37840",45,24988,"Mujer"
"37841",61,17806,"Mujer"
"37842",23,4090,"Mujer"
"37843",21,4090,"Mujer"
"37844",43,6137,"Mujer"
"37845",28,5740,"Mujer"
"37846",34,5740,"Mujer"
"37847",62,17806,"Mujer"
"37848",46,24988,"Mujer"
"37849",36,6137,"Mujer"
"37850",50,23652,"Mujer"
"37851",58,23652,"Mujer"
"37852",32,5740,"Mujer"
"37853",54,23652,"Mujer"
"37854",63,17806,"Mujer"
"37855",39,NA,"Mujer"
"37856",45,24988,"Mujer"
"37857",49,24988,"Mujer"
"37858",40,6137,"Mujer"
"37859",18,4090,"Mujer"
"37860",56,23652,"Mujer"
"37861",62,17806,"Mujer"
"37862",34,NA,"Mujer"
"37863",48,24988,"Mujer"
"37864",26,5740,"Mujer"
"37865",30,5740,"Mujer"
"37866",56,23652,"Mujer"
"37867",19,4090,"Mujer"
"37868",58,23652,"Mujer"
"37869",49,24988,"Mujer"
"37870",58,23652,"Mujer"
"37871",41,6137,"Mujer"
"37872",15,4090,"Mujer"
"37873",48,24988,"Mujer"
"37874",57,23652,"Mujer"
"37875",46,24988,"Mujer"
"37876",58,23652,"Mujer"
"37877",53,NA,"Mujer"
"37878",47,24988,"Mujer"
"37879",45,24988,"Mujer"
"37880",27,5740,"Mujer"
"37881",59,23652,"Mujer"
"37882",16,4090,"Mujer"
"37883",44,6137,"Mujer"
"37884",24,4090,"Mujer"
"37885",37,6137,"Mujer"
"37886",47,24988,"Mujer"
"37887",53,23652,"Mujer"
"37888",59,23652,"Mujer"
"37889",43,6137,"Mujer"
"37890",44,6137,"Mujer"
"37891",48,24988,"Mujer"
"37892",53,23652,"Mujer"
"37893",31,5740,"Mujer"
"37894",36,NA,"Mujer"
"37895",19,4090,"Mujer"
"37896",25,5740,"Mujer"
"37897",36,6137,"Mujer"
"37898",46,24988,"Mujer"
"37899",38,6137,"Mujer"
"37900",25,5740,"Mujer"
"37901",25,5740,"Mujer"
"37902",31,5740,"Mujer"
"37903",46,24988,"Mujer"
"37904",33,5740,"Mujer"
"37905",41,6137,"Mujer"
"37906",46,24988,"Mujer"
"37907",39,6137,"Mujer"
"37908",42,6137,"Mujer"
"37909",54,23652,"Mujer"
"37910",41,6137,"Mujer"
"37911",28,5740,"Mujer"
"37912",56,23652,"Mujer"
"37913",53,23652,"Mujer"
"37914",16,NA,"Mujer"
"37915",31,5740,"Mujer"
"37916",15,4090,"Mujer"
"37917",59,23652,"Mujer"
"37918",46,24988,"Mujer"
"37919",33,5740,"Mujer"
"37920",28,5740,"Mujer"
"37921",45,24988,"Mujer"
"37922",32,5740,"Mujer"
"37923",28,5740,"Mujer"
"37924",61,17806,"Mujer"
"37925",28,5740,"Mujer"
"37926",38,NA,"Mujer"
"37927",19,4090,"Mujer"
"37928",30,5740,"Mujer"
"37929",19,4090,"Mujer"
"37930",27,5740,"Mujer"
"37931",30,5740,"Mujer"
"37932",29,5740,"Mujer"
"37933",45,24988,"Mujer"
"37934",19,4090,"Mujer"
"37935",35,6137,"Mujer"
"37936",44,6137,"Mujer"
"37937",37,6137,"Mujer"
"37938",52,NA,"Mujer"
"37939",43,6137,"Mujer"
"37940",27,5740,"Mujer"
"37941",46,24988,"Mujer"
"37942",62,17806,"Mujer"
"37943",56,23652,"Mujer"
"37944",41,6137,"Mujer"
"37945",48,24988,"Mujer"
"37946",59,23652,"Mujer"
"37947",63,17806,"Mujer"
"37948",47,24988,"Mujer"
"37949",18,4090,"Mujer"
"37950",32,5740,"Mujer"
"37951",20,4090,"Mujer"
"37952",42,6137,"Mujer"
"37953",58,23652,"Mujer"
"37954",41,6137,"Mujer"
"37955",40,6137,"Mujer"
"37956",34,NA,"Mujer"
"37957",27,5740,"Mujer"
"37958",42,6137,"Mujer"
"37959",48,24988,"Mujer"
"37960",63,17806,"Mujer"
"37961",37,6137,"Mujer"
"37962",24,4090,"Mujer"
"37963",44,6137,"Mujer"
"37964",36,6137,"Mujer"
"37965",19,4090,"Mujer"
"37966",58,NA,"Mujer"
"37967",64,17806,"Mujer"
"37968",23,4090,"Mujer"
"37969",57,23652,"Mujer"
"37970",18,4090,"Mujer"
"37971",56,23652,"Mujer"
"37972",15,4090,"Mujer"
"37973",48,24988,"Mujer"
"37974",55,23652,"Mujer"
"37975",40,6137,"Mujer"
"37976",32,5740,"Mujer"
"37977",30,5740,"Mujer"
"37978",37,6137,"Mujer"
"37979",60,17806,"Mujer"
"37980",50,23652,"Mujer"
"37981",40,6137,"Mujer"
"37982",16,4090,"Mujer"
"37983",58,23652,"Mujer"
"37984",19,4090,"Mujer"
"37985",43,6137,"Mujer"
"37986",18,4090,"Mujer"
"37987",61,17806,"Mujer"
"37988",49,24988,"Mujer"
"37989",36,6137,"Mujer"
"37990",63,17806,"Mujer"
"37991",22,4090,"Mujer"
"37992",58,23652,"Mujer"
"37993",35,6137,"Mujer"
"37994",22,4090,"Mujer"
"37995",19,4090,"Mujer"
"37996",35,6137,"Mujer"
"37997",41,6137,"Mujer"
"37998",52,23652,"Mujer"
"37999",19,4090,"Mujer"
"38000",35,NA,"Mujer"
"38001",22,4090,"Mujer"
"38002",36,6137,"Mujer"
"38003",32,5740,"Mujer"
"38004",18,4090,"Mujer"
"38005",18,4090,"Mujer"
"38006",51,23652,"Mujer"
"38007",29,5740,"Mujer"
"38008",52,23652,"Mujer"
"38009",41,6137,"Mujer"
"38010",35,6137,"Mujer"
"38011",62,17806,"Mujer"
"38012",60,17806,"Mujer"
"38013",60,17806,"Mujer"
"38014",62,17806,"Mujer"
"38015",18,4090,"Mujer"
"38016",25,5740,"Mujer"
"38017",33,5740,"Mujer"
"38018",33,5740,"Mujer"
"38019",41,6137,"Mujer"
"38020",54,23652,"Mujer"
"38021",56,NA,"Mujer"
"38022",42,6137,"Mujer"
"38023",19,4090,"Mujer"
"38024",62,17806,"Mujer"
"38025",39,NA,"Mujer"
"38026",17,4090,"Mujer"
"38027",40,6137,"Mujer"
"38028",24,4090,"Mujer"
"38029",38,6137,"Mujer"
"38030",43,6137,"Mujer"
"38031",59,23652,"Mujer"
"38032",21,4090,"Mujer"
"38033",58,23652,"Mujer"
"38034",37,NA,"Mujer"
"38035",60,17806,"Mujer"
"38036",41,NA,"Mujer"
"38037",56,23652,"Mujer"
"38038",23,4090,"Mujer"
"38039",58,23652,"Mujer"
"38040",17,4090,"Mujer"
"38041",27,5740,"Mujer"
"38042",20,4090,"Mujer"
"38043",52,23652,"Mujer"
"38044",35,6137,"Mujer"
"38045",33,5740,"Mujer"
"38046",39,6137,"Mujer"
"38047",53,23652,"Mujer"
"38048",18,4090,"Mujer"
"38049",36,6137,"Mujer"
"38050",19,4090,"Mujer"
"38051",15,4090,"Mujer"
"38052",64,17806,"Mujer"
"38053",31,5740,"Mujer"
"38054",23,4090,"Mujer"
"38055",23,4090,"Mujer"
"38056",38,6137,"Mujer"
"38057",24,4090,"Mujer"
"38058",34,5740,"Mujer"
"38059",31,5740,"Mujer"
"38060",27,5740,"Mujer"
"38061",43,6137,"Mujer"
"38062",50,23652,"Mujer"
"38063",37,6137,"Mujer"
"38064",41,6137,"Mujer"
"38065",32,5740,"Mujer"
"38066",32,5740,"Mujer"
"38067",23,4090,"Mujer"
"38068",17,4090,"Mujer"
"38069",21,4090,"Mujer"
"38070",29,5740,"Mujer"
"38071",44,6137,"Mujer"
"38072",23,4090,"Mujer"
"38073",55,23652,"Mujer"
"38074",41,6137,"Mujer"
"38075",50,23652,"Mujer"
"38076",32,NA,"Mujer"
"38077",45,24988,"Mujer"
"38078",31,5740,"Mujer"
"38079",20,4090,"Mujer"
"38080",53,23652,"Mujer"
"38081",39,NA,"Mujer"
"38082",56,23652,"Mujer"
"38083",56,23652,"Mujer"
"38084",52,23652,"Mujer"
"38085",52,23652,"Mujer"
"38086",45,24988,"Mujer"
"38087",43,6137,"Mujer"
"38088",54,23652,"Mujer"
"38089",23,4090,"Mujer"
"38090",15,4090,"Mujer"
"38091",30,5740,"Mujer"
"38092",52,23652,"Mujer"
"38093",37,6137,"Mujer"
"38094",22,4090,"Mujer"
"38095",61,17806,"Mujer"
"38096",26,5740,"Mujer"
"38097",24,4090,"Mujer"
"38098",30,5740,"Mujer"
"38099",61,17806,"Mujer"
"38100",57,23652,"Mujer"
"38101",38,6137,"Mujer"
"38102",53,23652,"Mujer"
"38103",22,4090,"Mujer"
"38104",25,5740,"Mujer"
"38105",55,23652,"Mujer"
"38106",40,6137,"Mujer"
